accident_id,city,date,time,day_of_week,location,latitude,longitude,road_type,vehicle_type,weather,light_condition,accident_severity,num_vehicles_involved,num_casualties,speed_limit,traffic_density,weather_temp_c,risk_score
314,Chennai,2025-10-27,14:26,Thursday,Arcot Road,0.6552884563377417,0.2689887369730001,2,4,3,2,Fatal,0.010525950029891165,2,-1.1884757340788739,0,0.2102393305760646,1.0
315,Chennai,2024-10-19,13:27,Saturday,Velachery Main Road,-0.2190428919024316,0.5025304284252975,3,4,3,2,Minor,-1.2040067457267911,0,-1.1884757340788739,1,-0.23277633251375857,0.7
316,Chennai,2025-04-02,17:49,Saturday,Arcot Road,0.5776247570665365,0.3916340775284132,3,1,0,0,Serious,-1.2040067457267911,1,-1.1884757340788739,1,-2.822714055192723,0.07
317,Chennai,2024-12-22,14:48,Wednesday,Velachery Main Road,-0.15222236857607938,0.5912793480355177,2,4,0,0,Serious,-1.2040067457267911,0,1.5270057603892306,2,-0.33501071630371676,0.45
318,Chennai,2024-09-24,5:12,Saturday,Velachery Main Road,-0.10633470172955276,0.5625856825226683,2,4,0,0,Minor,1.2250586457865735,2,-1.1884757340788739,1,-0.5735576118136223,0.28
319,Chennai,2024-10-20,23:48,Saturday,Poonamallee High Road,1.1449354333991777,-0.7441759190857522,2,2,0,2,Minor,0.010525950029891165,0,-1.1884757340788739,2,-0.7098701235335674,0.42
320,Chennai,2024-01-13,17:46,Friday,Poonamallee High Road,1.13106385035538,-0.7690924339668145,2,2,0,2,Minor,-1.2040067457267911,2,0.16926501315517845,1,-0.40316697216369046,0.24
321,Chennai,2024-04-02,17:57,Saturday,Velachery Main Road,-0.16507712197795216,0.5829136116706028,2,4,0,2,Minor,0.010525950029891165,3,0.16926501315517845,0,-2.175229624522982,0.76
322,Chennai,2025-02-14,13:40,Monday,Poonamallee High Road,1.0792455053311223,-0.80537645373639,2,2,0,2,Serious,-1.2040067457267911,0,-1.1884757340788739,1,-0.9824951469734586,0.27
323,Chennai,2025-06-10,17:02,Friday,Poonamallee High Road,1.1492118423533748,-0.9377961823651936,2,4,0,1,Minor,0.010525950029891165,1,-1.1884757340788739,2,-1.5959014497132138,0.68
324,Chennai,2025-02-08,7:39,Sunday,GST Road,-0.9875785942137972,-1.8930228054014968,1,4,0,2,Minor,1.2250586457865735,0,0.16926501315517845,2,0.005770562996147054,0.57
325,Chennai,2024-11-04,13:21,Sunday,OMR,-1.5712336648446694,0.7620875397622354,2,2,0,0,Fatal,1.2250586457865735,0,-1.1884757340788739,2,1.2325831684756572,0.22
326,Chennai,2025-07-14,5:45,Sunday,GST Road,-1.0143190728834683,-1.9526204640254077,2,4,3,0,Serious,1.2250586457865735,1,0.16926501315517845,1,-0.19869820458377171,0.44
327,Chennai,2024-10-22,12:45,Friday,Poonamallee High Road,1.0570193813531346,-0.8433686913618079,1,3,0,0,Serious,-1.2040067457267911,0,1.5270057603892306,1,-0.5735576118136223,0.16
328,Chennai,2025-06-28,21:38,Thursday,GST Road,-0.9546275073425231,-1.8028765094074486,1,2,3,1,Minor,1.2250586457865735,0,-0.5096053604618477,0,0.5169424819459427,0.81
329,Chennai,2025-10-19,15:57,Friday,Anna Salai,0.9657783661993933,0.9097863752663894,1,4,0,0,Serious,1.2250586457865735,0,-0.5096053604618477,2,-0.471323228023663,0.38
330,Chennai,2025-01-07,14:12,Monday,Arcot Road,0.6739704768172703,0.37457032950026564,1,4,0,2,Minor,-1.2040067457267911,0,-0.5096053604618477,1,-1.52774519385324,0.43
331,Chennai,2025-06-23,13:20,Wednesday,Anna Salai,0.8821067771179288,0.9199674190368741,2,4,3,2,Minor,0.010525950029891165,1,1.5270057603892306,2,-1.357354554203308,0.78
332,Chennai,2023-11-26,16:07,Monday,OMR,-1.6346473639575199,0.7865610886684893,1,0,3,1,Minor,0.010525950029891165,2,1.5270057603892306,1,0.9940362729657516,0.52
333,Chennai,2025-07-08,11:40,Monday,Arcot Road,0.5922491860760825,0.3264749241982566,1,4,0,2,Minor,-1.2040067457267911,0,-0.5096053604618477,1,0.3465518422960108,0.49
334,Chennai,2024-01-13,16:59,Saturday,Anna Salai,0.9695989183028952,0.9953199390297662,1,4,0,1,Serious,1.2250586457865735,0,-0.5096053604618477,0,-0.5735576118136223,0.8
335,Chennai,2024-07-11,15:28,Saturday,Anna Salai,0.869258276504036,1.049086829942882,1,1,0,0,Minor,-1.2040067457267911,1,-1.1884757340788739,1,1.0621925288257252,0.05
336,Chennai,2025-09-18,12:04,Saturday,Poonamallee High Road,1.1609635172575363,-0.8230766092382755,2,4,3,2,Minor,0.010525950029891165,0,-1.1884757340788739,1,1.3348175522656154,0.76
337,Chennai,2025-06-25,20:56,Sunday,Velachery Main Road,-0.17740396168871544,0.6032726210727207,0,4,0,1,Serious,-1.2040067457267911,2,1.5270057603892306,1,0.41470809815598336,0.45
338,Chennai,2025-07-23,12:56,Monday,Poonamallee High Road,1.123617468648281,-0.8471474805865349,2,2,1,0,Minor,0.010525950029891165,2,-0.5096053604618477,0,1.4370519360555736,0.39
339,Chennai,2023-11-03,19:07,Friday,GST Road,-1.024863729845002,-1.928928821514102,1,1,3,0,Minor,1.2250586457865735,2,-1.1884757340788739,0,-0.5394794838836355,0.57
340,Chennai,2024-03-09,17:14,Monday,OMR,-1.6191981598688012,0.7969532385577364,2,2,3,2,Minor,-1.2040067457267911,1,1.5270057603892306,0,-0.09646382079381233,0.85
341,Chennai,2025-05-12,11:10,Monday,Poonamallee High Road,1.1453577263021373,-0.719921235690219,2,2,0,0,Minor,1.2250586457865735,0,-0.5096053604618477,1,-0.13054194872379918,0.09
342,Chennai,2024-05-31,22:04,Friday,Arcot Road,0.693404755807419,0.19655676469897568,1,4,0,0,Minor,-1.2040067457267911,0,-0.5096053604618477,2,-0.06238569286382667,0.4
343,Chennai,2023-12-24,12:15,Monday,OMR,-1.650649901618434,0.784540955179862,3,3,0,0,Minor,-1.2040067457267911,0,0.16926501315517845,0,0.448786226085969,0.41
344,Chennai,2024-04-07,14:55,Saturday,OMR,-1.6153897527428407,0.7683091584391641,3,4,0,2,Minor,-1.2040067457267911,1,-0.5096053604618477,1,-0.9824951469734586,0.43
345,Chennai,2024-01-14,2:58,Monday,GST Road,-0.9736643472837945,-1.8318390028322307,0,2,0,2,Minor,0.010525950029891165,0,1.5270057603892306,0,0.312473714366024,0.56
346,Chennai,2025-01-24,11:04,Sunday,Velachery Main Road,-0.21116172329800403,0.4347903467157269,0,2,0,1,Fatal,0.010525950029891165,2,1.5270057603892306,0,1.0621925288257252,0.66
347,Chennai,2024-04-11,12:46,Thursday,OMR,-1.6266094414718575,0.8296208104147904,1,4,3,2,Minor,-1.2040067457267911,2,1.5270057603892306,2,-0.09646382079381233,0.8
348,Chennai,2024-11-02,21:41,Friday,Velachery Main Road,-0.11879742478435171,0.594882505345475,2,4,3,0,Serious,0.010525950029891165,0,1.5270057603892306,1,-0.5735576118136223,0.44
349,Chennai,2025-10-12,22:31,Wednesday,Velachery Main Road,-0.10625465355627468,0.6004954516620155,2,2,0,1,Minor,-1.2040067457267911,0,0.16926501315517845,2,-0.16462007665378484,0.4
350,Chennai,2024-08-31,17:19,Sunday,GST Road,-1.0393450124868222,-1.9231221115814525,0,3,0,1,Minor,0.010525950029891165,1,0.16926501315517845,0,0.5850987378059153,0.58
351,Chennai,2025-02-12,8:54,Tuesday,OMR,-1.6508045465295516,0.6091664216095665,3,4,0,2,Minor,1.2250586457865735,2,0.16926501315517845,2,-1.1869639145533761,0.63
352,Chennai,2024-10-11,18:35,Sunday,GST Road,-0.9422959110483932,-1.9025258824483362,0,4,2,0,Serious,1.2250586457865735,0,-0.5096053604618477,0,1.0962706567557097,0.64
353,Chennai,2023-12-14,4:08,Saturday,Anna Salai,0.899513959563806,0.9224023055785862,2,4,0,0,Minor,0.010525950029891165,0,0.16926501315517845,2,-0.3690888442337036,0.38
354,Chennai,2025-10-19,13:37,Wednesday,Poonamallee High Road,1.131165035030248,-0.9214696206794432,2,4,0,2,Minor,0.010525950029891165,1,1.5270057603892306,0,-1.6640577055731862,0.88
355,Chennai,2024-08-04,15:45,Tuesday,Arcot Road,0.6133079146209534,0.2797803303164961,0,0,0,2,Minor,-1.2040067457267911,3,1.5270057603892306,0,-0.5054013559536487,0.57
356,Chennai,2025-04-02,14:19,Friday,OMR,-1.637403694265074,0.7463107403483559,2,4,3,1,Serious,1.2250586457865735,1,1.5270057603892306,1,0.17616120264607896,0.81
357,Chennai,2025-09-07,17:35,Wednesday,Arcot Road,0.6106744267879828,0.38388962409865335,2,4,0,1,Minor,-1.2040067457267911,1,-0.5096053604618477,2,-0.19869820458377171,0.68
358,Chennai,2025-03-28,15:00,Thursday,Velachery Main Road,-0.11746627516361124,0.4456608189182395,1,4,0,1,Minor,-1.2040067457267911,0,1.5270057603892306,1,1.0962706567557097,0.5
359,Chennai,2024-07-01,14:07,Wednesday,Anna Salai,0.8895122870762912,0.9412486706349913,0,0,0,1,Minor,-1.2040067457267911,1,-0.5096053604618477,0,-1.1869639145533761,0.59
360,Chennai,2024-11-05,13:18,Wednesday,Arcot Road,0.6093026765185123,0.21794081288715916,2,2,0,1,Minor,-1.2040067457267911,0,-0.5096053604618477,2,-0.23277633251375857,0.44
361,Chennai,2024-01-31,3:44,Thursday,Anna Salai,0.8607756765219157,1.1272537216342111,3,4,0,0,Minor,-1.2040067457267911,0,-0.5096053604618477,1,-0.9484170190434718,0.32
362,Chennai,2024-07-13,7:04,Saturday,Arcot Road,0.6135449929574064,0.32468829325294635,3,2,0,0,Minor,-1.2040067457267911,1,0.16926501315517845,2,-0.16462007665378484,0.13
363,Chennai,2025-10-28,13:48,Saturday,Poonamallee High Road,1.1233072735692933,-0.757884235155884,1,4,0,0,Minor,0.010525950029891165,1,0.16926501315517845,1,-0.9143388911134861,0.31
364,Chennai,2024-09-28,14:52,Wednesday,Poonamallee High Road,1.110284265176516,-0.7389965095973304,1,4,0,0,Minor,1.2250586457865735,1,-0.5096053604618477,1,0.6191768657359009,0.32
365,Chennai,2023-11-28,11:57,Wednesday,Poonamallee High Road,1.0607958636876273,-0.8284602016010495,1,1,3,2,Serious,-1.2040067457267911,1,-1.1884757340788739,1,-2.00483898487305,0.49
366,Chennai,2024-01-27,14:15,Sunday,Velachery Main Road,-0.2146954994831185,0.45135522072836204,3,4,0,0,Minor,-1.2040067457267911,0,-1.1884757340788739,0,-0.471323228023663,0.51
367,Chennai,2024-02-25,15:57,Tuesday,Anna Salai,0.9218947958286045,1.0694857899843295,2,4,0,0,Minor,-1.2040067457267911,0,1.5270057603892306,2,0.07392681885611957,0.4
368,Chennai,2025-08-04,16:40,Monday,Velachery Main Road,-0.17865566919517684,0.5245686811827494,1,4,0,1,Fatal,1.2250586457865735,1,0.16926501315517845,2,0.8918018891757934,0.54
369,Chennai,2023-12-15,23:57,Sunday,Arcot Road,0.6622535247988077,0.256051842989077,3,4,0,1,Fatal,-1.2040067457267911,1,0.16926501315517845,2,-0.06238569286382667,0.62
370,Chennai,2025-03-16,21:21,Sunday,Anna Salai,0.8826439038199495,0.9191404502414654,0,4,1,2,Minor,1.2250586457865735,1,-1.1884757340788739,0,0.9599581450357647,0.78
371,Chennai,2024-01-15,11:42,Friday,Arcot Road,0.6513292336457192,0.30867313450569883,0,2,0,1,Minor,-1.2040067457267911,3,-0.5096053604618477,2,1.5052081919155473,0.43
372,Chennai,2025-08-08,13:22,Friday,Arcot Road,0.5796199001879705,0.18042930316634537,1,2,3,0,Serious,0.010525950029891165,0,-1.1884757340788739,1,-0.8121045073235268,0.24
373,Chennai,2024-05-21,14:59,Monday,GST Road,-0.9741039147964659,-1.8064335190565715,3,4,0,2,Minor,-1.2040067457267911,0,-0.5096053604618477,2,-0.9484170190434718,0.57
374,Chennai,2025-02-24,19:28,Saturday,Poonamallee High Road,1.147491760905255,-0.8981430467750228,1,2,0,0,Minor,0.010525950029891165,1,0.16926501315517845,0,-3.299807846212533,0.43
375,Chennai,2025-03-07,17:01,Friday,Anna Salai,0.8690227900692367,1.1335913275979772,2,4,0,1,Minor,1.2250586457865735,1,0.16926501315517845,0,-1.4255108100632818,0.78
376,Chennai,2024-08-08,5:23,Friday,Poonamallee High Road,1.0735967558420385,-0.7552679113626988,1,4,0,0,Minor,-1.2040067457267911,1,1.5270057603892306,0,-1.4255108100632818,0.61
377,Chennai,2025-05-13,12:50,Sunday,Velachery Main Road,-0.2131307078959831,0.5306137979986881,1,4,3,0,Minor,-1.2040067457267911,2,-0.5096053604618477,0,-0.4372451000936761,0.8
378,Chennai,2023-11-03,13:01,Saturday,Velachery Main Road,-0.20543989332680343,0.5793760743774272,2,4,0,0,Minor,0.010525950029891165,1,0.16926501315517845,2,-1.6640577055731862,0.5
379,Chennai,2023-12-29,10:29,Monday,Arcot Road,0.6099473144085724,0.29491875200592316,3,0,3,0,Serious,-1.2040067457267911,0,-0.5096053604618477,0,-0.6757919956035805,0.61
380,Chennai,2024-01-17,9:44,Tuesday,Poonamallee High Road,1.12928776800182,-0.7542985597477999,1,4,0,0,Minor,-1.2040067457267911,3,0.16926501315517845,2,1.4370519360555736,0.43
381,Chennai,2025-07-26,18:32,Monday,Velachery Main Road,-0.11734144998365983,0.42898873085672495,0,4,3,0,Serious,0.010525950029891165,3,-0.5096053604618477,1,0.3806299702259965,0.5
382,Chennai,2024-07-15,16:28,Friday,Anna Salai,0.8889408987982057,1.0163739172924358,1,4,0,2,Minor,0.010525950029891165,0,-0.5096053604618477,0,-0.8461826352535124,0.69
383,Chennai,2024-03-23,17:36,Sunday,Velachery Main Road,-0.12326976443625895,0.5456997990202564,3,0,0,1,Minor,1.2250586457865735,0,1.5270057603892306,0,0.07392681885611957,0.55
384,Chennai,2025-08-11,6:04,Saturday,OMR,-1.5894389990991191,0.7197609583373841,3,4,0,2,Minor,1.2250586457865735,0,1.5270057603892306,2,0.10800494678610523,0.65
385,Chennai,2025-09-18,13:46,Monday,Arcot Road,0.5690781832996654,0.21807456738223988,2,4,0,0,Minor,1.2250586457865735,3,-1.1884757340788739,1,-1.8344483452231182,0.41
386,Chennai,2024-11-21,10:56,Thursday,Poonamallee High Road,1.1209937761189053,-0.8248002556028696,2,2,3,1,Fatal,-1.2040067457267911,0,-0.5096053604618477,0,-0.09646382079381233,0.77
387,Chennai,2024-05-14,17:56,Tuesday,Poonamallee High Road,1.0508499326367213,-0.7559830168487351,2,4,0,0,Serious,1.2250586457865735,2,-0.5096053604618477,1,0.07392681885611957,0.24
388,Chennai,2024-09-13,13:09,Monday,Anna Salai,0.8978880057861804,1.006443688498408,2,2,0,2,Minor,0.010525950029891165,2,1.5270057603892306,2,-2.924948438982682,0.33
389,Chennai,2025-04-19,16:31,Friday,Poonamallee High Road,1.1593941310019584,-0.940717563012397,0,3,0,1,Minor,-1.2040067457267911,0,-1.1884757340788739,2,-1.6299795776431993,0.44
390,Chennai,2024-08-28,16:49,Tuesday,Poonamallee High Road,1.162412676594104,-0.8622784910260632,3,4,0,0,Minor,-1.2040067457267911,1,1.5270057603892306,2,0.8918018891757934,0.41
391,Chennai,2024-07-29,12:38,Monday,Velachery Main Road,-0.16375635400715752,0.6339159224316151,1,2,0,2,Minor,-1.2040067457267911,3,0.16926501315517845,0,-0.5054013559536487,0.63
392,Chennai,2025-02-02,1:15,Tuesday,Arcot Road,0.5781189837535953,0.3858406045762348,2,2,2,1,Serious,-1.2040067457267911,1,0.16926501315517845,1,0.7895675053858328,0.19
393,Chennai,2024-04-18,6:39,Thursday,Poonamallee High Road,1.0501941590100161,-0.9150341680488278,1,2,0,0,Minor,1.2250586457865735,2,0.16926501315517845,2,1.1644269126156834,0.31
394,Chennai,2024-05-24,13:37,Saturday,OMR,-1.6363933897060128,0.7986272076920795,2,2,3,0,Fatal,-1.2040067457267911,0,-1.1884757340788739,2,0.5850987378059153,0.42
395,Chennai,2024-05-21,23:08,Saturday,Velachery Main Road,-0.2140524846617349,0.4047071002118821,2,4,0,2,Minor,-1.2040067457267911,0,0.16926501315517845,1,0.9258800171057778,0.5
396,Chennai,2023-12-03,8:00,Friday,Anna Salai,0.8578566025474366,0.8970519633659818,2,4,0,2,Serious,1.2250586457865735,0,-0.5096053604618477,1,1.880067599145398,0.49
397,Chennai,2025-05-20,11:27,Monday,Anna Salai,0.885483419757477,1.097351482656741,2,3,0,0,Serious,1.2250586457865735,0,1.5270057603892306,2,-0.028307564933839808,0.23
398,Chennai,2024-04-11,7:11,Thursday,GST Road,-0.9512103977630046,-1.8905595535993278,1,2,3,1,Minor,-1.2040067457267911,1,0.16926501315517845,2,0.10800494678610523,0.72
399,Chennai,2024-08-12,13:59,Sunday,Arcot Road,0.5722849493834962,0.2211872121986244,2,2,3,1,Serious,-1.2040067457267911,0,1.5270057603892306,1,1.5733644477755209,0.5
400,Chennai,2025-05-02,10:27,Wednesday,OMR,-1.673327568645788,0.714140892585966,3,4,0,2,Serious,-1.2040067457267911,0,-1.1884757340788739,1,-0.19869820458377171,0.47
401,Chennai,2024-12-01,12:16,Thursday,Poonamallee High Road,1.151891917616167,-0.9152737135981455,1,4,0,2,Minor,-1.2040067457267911,0,-1.1884757340788739,2,0.8236456333158196,0.61
402,Chennai,2024-07-14,23:18,Monday,GST Road,-0.9236437479629347,-1.936502998158236,2,4,0,2,Minor,1.2250586457865735,0,1.5270057603892306,2,0.07392681885611957,0.57
403,Chennai,2025-05-07,13:18,Tuesday,Anna Salai,0.868390258179544,1.110040125263104,2,2,3,0,Minor,0.010525950029891165,2,1.5270057603892306,1,0.07392681885611957,0.27
404,Chennai,2025-03-31,10:34,Monday,Arcot Road,0.6086011682700649,0.33000172514019965,1,4,3,1,Minor,1.2250586457865735,1,-1.1884757340788739,0,2.152692622585288,1.0
405,Chennai,2024-09-28,14:57,Monday,Anna Salai,0.8912707639326005,1.0173081278682659,1,4,1,0,Minor,1.2250586457865735,1,0.16926501315517845,2,-0.8461826352535124,0.38
406,Chennai,2025-02-19,5:42,Saturday,Poonamallee High Road,1.0866889504652952,-0.7684948915378303,2,4,0,1,Serious,1.2250586457865735,0,-0.5096053604618477,2,0.9599581450357647,0.59
407,Chennai,2024-03-11,5:45,Thursday,OMR,-1.657115903214064,0.7652500807347803,0,4,0,1,Serious,0.010525950029891165,1,0.16926501315517845,2,0.41470809815598336,0.55
408,Chennai,2023-12-07,7:43,Wednesday,Arcot Road,0.6186932569113592,0.2730183861127939,1,4,0,2,Serious,-1.2040067457267911,1,1.5270057603892306,1,1.2325831684756572,0.47
409,Chennai,2024-06-15,17:45,Tuesday,GST Road,-0.9330943125380006,-1.990782910373818,2,2,2,0,Serious,-1.2040067457267911,2,-0.5096053604618477,2,1.6074425757055053,0.28
410,Chennai,2025-07-19,10:24,Wednesday,Anna Salai,0.880938060405615,1.119895211133146,0,4,0,0,Serious,1.2250586457865735,2,-0.5096053604618477,0,-1.1528857866233906,0.68
411,Chennai,2025-02-16,11:44,Sunday,Poonamallee High Road,1.130681642707392,-0.8083235131204949,1,4,3,2,Fatal,-1.2040067457267911,2,0.16926501315517845,2,0.5850987378059153,0.84
412,Chennai,2024-03-09,11:15,Friday,GST Road,-0.9810602795169436,-1.9455102290098043,3,4,0,2,Minor,1.2250586457865735,1,0.16926501315517845,2,1.1303487846856966,0.68
413,Chennai,2024-01-20,10:27,Saturday,GST Road,-0.9689340347674215,-1.8071275703413925,2,2,0,1,Minor,1.2250586457865735,2,0.16926501315517845,2,-1.0506514028334313,0.35
414,Chennai,2025-03-18,16:04,Tuesday,GST Road,-0.9727000350737149,-1.9894247435801733,2,4,0,0,Serious,1.2250586457865735,1,1.5270057603892306,1,0.2783955864360371,0.28
415,Chennai,2024-10-31,7:34,Saturday,Velachery Main Road,-0.2098997255831356,0.5190160603203497,2,4,0,1,Fatal,0.010525950029891165,2,1.5270057603892306,2,-0.8121045073235268,0.64
416,Chennai,2024-03-14,7:52,Wednesday,Velachery Main Road,-0.14551572772466523,0.5842038446218752,2,4,0,2,Minor,0.010525950029891165,1,-0.5096053604618477,1,-1.084729530763418,0.5
417,Chennai,2023-11-14,16:04,Wednesday,OMR,-1.6740952525245818,0.8290614362458584,0,4,0,1,Minor,-1.2040067457267911,2,0.16926501315517845,1,-2.0729952407330225,0.46
418,Chennai,2025-01-06,17:00,Thursday,Velachery Main Road,-0.12170447928589304,0.39901183083996783,3,4,0,2,Fatal,0.010525950029891165,3,0.16926501315517845,2,-0.5054013559536487,0.57
419,Chennai,2025-06-24,10:43,Wednesday,Arcot Road,0.6018099193844261,0.2944988868924387,3,3,2,2,Serious,1.2250586457865735,3,-1.1884757340788739,2,-1.7322139614331586,0.34
420,Chennai,2025-09-13,12:48,Friday,GST Road,-0.9519054004901599,-1.906051726787492,1,4,2,1,Minor,0.010525950029891165,1,0.16926501315517845,2,-0.7098701235335674,0.61
421,Chennai,2024-12-28,16:23,Sunday,Anna Salai,0.9366595190192607,0.8934148257597462,0,2,0,2,Minor,0.010525950029891165,1,-1.1884757340788739,2,-0.6757919956035805,0.39
422,Chennai,2024-03-31,16:34,Wednesday,Poonamallee High Road,1.112437654179192,-0.9281273850576399,1,4,0,1,Minor,1.2250586457865735,1,1.5270057603892306,1,1.2666612964056416,0.58
423,Chennai,2024-11-13,14:48,Friday,Arcot Road,0.6300722754302669,0.37402030441905965,2,2,3,2,Serious,0.010525950029891165,0,1.5270057603892306,0,-0.607635739743608,0.78
424,Chennai,2025-03-04,11:42,Saturday,Arcot Road,0.5953754287323467,0.21476307400542435,3,2,1,1,Minor,0.010525950029891165,1,-0.5096053604618477,1,1.1303487846856966,0.33
425,Chennai,2024-10-17,2:26,Wednesday,Velachery Main Road,-0.23041357011727498,0.6344005697710543,1,2,0,0,Serious,0.010525950029891165,1,0.16926501315517845,2,-0.5735576118136223,0.23
426,Chennai,2024-01-23,3:54,Friday,Anna Salai,0.977548949968839,0.9142771571951216,1,2,0,0,Minor,1.2250586457865735,0,-1.1884757340788739,2,0.10800494678610523,0.21
427,Chennai,2025-01-29,5:44,Wednesday,Poonamallee High Road,1.145500420320965,-0.9199459265304348,2,4,3,0,Minor,0.010525950029891165,3,-0.5096053604618477,2,0.2783955864360371,0.67
428,Chennai,2025-07-28,6:09,Monday,Velachery Main Road,-0.1560919945277237,0.536105132080319,3,2,0,2,Minor,-1.2040067457267911,0,-1.1884757340788739,2,0.7895675053858328,0.34
429,Chennai,2024-08-12,10:23,Sunday,Arcot Road,0.6591988581372923,0.22394574675430362,2,1,0,1,Minor,-1.2040067457267911,2,-1.1884757340788739,2,0.7214112495258614,0.4
430,Chennai,2025-08-13,19:11,Thursday,OMR,-1.664122480452035,0.6134385594038199,2,2,2,1,Serious,-1.2040067457267911,0,-0.5096053604618477,1,-1.1528857866233906,0.3
431,Chennai,2024-02-28,15:33,Sunday,GST Road,-0.9122908305619263,-1.830777774190918,1,2,0,1,Serious,1.2250586457865735,0,-0.5096053604618477,0,1.2666612964056416,0.55
432,Chennai,2023-11-20,19:35,Saturday,Velachery Main Road,-0.17292574516829523,0.44064784337691076,0,4,0,1,Minor,-1.2040067457267911,1,-1.1884757340788739,1,0.2102393305760646,0.53
433,Chennai,2024-11-05,13:48,Friday,Anna Salai,0.8653092312096138,1.099172108783632,1,4,0,2,Fatal,0.010525950029891165,2,-1.1884757340788739,2,0.41470809815598336,0.58
434,Chennai,2025-01-28,12:47,Thursday,Poonamallee High Road,1.1488718021459636,-0.896702563552058,2,4,1,0,Minor,0.010525950029891165,1,-0.5096053604618477,2,0.7554893774558459,0.35
435,Chennai,2024-05-18,13:06,Friday,Velachery Main Road,-0.10998105290694855,0.6289055069238845,3,4,0,0,Minor,0.010525950029891165,0,1.5270057603892306,0,1.0621925288257252,0.58
436,Chennai,2025-01-19,13:22,Wednesday,OMR,-1.5994818109744435,0.7268075117423202,3,3,0,0,Minor,1.2250586457865735,2,-0.5096053604618477,2,0.24431745850605147,0.25
437,Chennai,2024-02-12,13:08,Tuesday,Arcot Road,0.6316355451388264,0.1622383634407425,3,4,0,1,Serious,1.2250586457865735,0,-0.5096053604618477,2,2.2549270063752487,0.58
438,Chennai,2023-11-30,16:37,Monday,Poonamallee High Road,1.0795590749609703,-0.8841810174045249,2,0,3,1,Minor,1.2250586457865735,0,1.5270057603892306,2,-0.09646382079381233,0.63
439,Chennai,2025-03-14,16:27,Monday,GST Road,-1.0153798077967027,-1.9904746770489283,0,4,0,2,Minor,0.010525950029891165,1,1.5270057603892306,1,0.07392681885611957,0.48
440,Chennai,2024-07-31,15:29,Thursday,GST Road,-0.9604022920648038,-1.8570195673318892,1,2,0,1,Serious,0.010525950029891165,1,0.16926501315517845,1,0.14208307471609208,0.18
441,Chennai,2025-03-19,19:40,Saturday,Arcot Road,0.5730564942182798,0.3872612980095788,2,4,0,0,Serious,0.010525950029891165,3,-1.1884757340788739,2,0.2102393305760646,0.42
442,Chennai,2025-04-02,21:13,Tuesday,OMR,-1.6232586469212085,0.6547395508438172,3,2,0,1,Minor,-1.2040067457267911,0,1.5270057603892306,0,1.1644269126156834,0.59
443,Chennai,2025-07-02,18:04,Thursday,OMR,-1.5602518615671188,0.6941636241573125,2,3,0,0,Serious,0.010525950029891165,4,-0.5096053604618477,0,-1.1869639145533761,0.51
444,Chennai,2024-10-03,23:11,Friday,GST Road,-0.9190329955330387,-1.9774650796970505,2,4,0,2,Minor,-1.2040067457267911,1,-1.1884757340788739,2,0.17616120264607896,0.6
445,Chennai,2024-08-22,18:47,Saturday,OMR,-1.5876046584360324,0.8274082135665859,2,4,3,0,Minor,1.2250586457865735,0,0.16926501315517845,1,-0.2668544604437442,0.55
446,Chennai,2025-03-13,12:40,Saturday,Arcot Road,0.5704407245761132,0.18911013188952944,1,0,0,2,Minor,-1.2040067457267911,2,-1.1884757340788739,2,-0.2668544604437442,0.37
447,Chennai,2025-04-20,14:16,Monday,Anna Salai,0.9552473042293335,0.902223082839392,3,2,3,2,Serious,0.010525950029891165,2,0.16926501315517845,1,-0.7780263793935399,0.52
448,Chennai,2025-08-29,15:50,Saturday,Anna Salai,0.9687097308439838,0.9548663245211269,3,4,3,2,Minor,0.010525950029891165,0,-0.5096053604618477,1,0.9599581450357647,0.72
449,Chennai,2025-05-23,16:49,Thursday,GST Road,-0.9895202011318457,-1.868521724054002,2,4,2,2,Serious,1.2250586457865735,1,-0.5096053604618477,0,-1.561823321783227,0.92
450,Chennai,2025-04-10,6:36,Thursday,Anna Salai,0.9256751601477536,1.1130117868785256,2,4,3,2,Minor,-1.2040067457267911,1,-1.1884757340788739,1,-1.357354554203308,0.69
451,Chennai,2024-05-19,22:19,Saturday,GST Road,-1.0154074499602153,-1.9085024029620246,0,4,3,1,Minor,1.2250586457865735,0,1.5270057603892306,2,-2.0729952407330225,0.85
452,Chennai,2025-08-14,12:56,Thursday,OMR,-1.6508165937434593,0.7364706137069584,2,0,1,0,Serious,0.010525950029891165,1,1.5270057603892306,1,1.0281144008957384,0.1
453,Chennai,2025-01-21,21:07,Monday,GST Road,-1.0238235781375402,-1.9470134689530811,3,2,0,0,Minor,0.010525950029891165,3,0.16926501315517845,2,-1.0506514028334313,0.15
454,Chennai,2025-10-11,12:28,Friday,Arcot Road,0.5823414544047346,0.3355334363465184,2,2,0,2,Minor,1.2250586457865735,1,0.16926501315517845,0,0.14208307471609208,0.62
455,Chennai,2024-04-26,13:55,Friday,Velachery Main Road,-0.23279166918846814,0.6072518993980477,2,3,0,2,Serious,-1.2040067457267911,0,0.16926501315517845,2,2.357161390165207,0.41
456,Chennai,2024-01-16,11:13,Saturday,Poonamallee High Road,1.159158280295296,-0.85173541222023,1,4,0,2,Serious,-1.2040067457267911,1,1.5270057603892306,0,-1.52774519385324,0.83
